name,class,degree,ring,NetRank,NetShort,HeatDiff,InfoDiff
RIN1,0,18,3,2.996767e+00,9.222386e+01,4.701714e-05,4.476523e-05
ACAP1,0,10,3,2.999303e+00,9.222142e+01,3.169905e-06,1.885983e-05
MLL4,0,36,3,2.996395e+00,9.302727e+01,2.871663e-05,7.367708e-05
SNX17,0,15,3,2.998072e+00,9.249839e+01,3.125214e-05,3.011088e-05
CKAP5,0,11,3,2.999367e+00,9.234484e+01,3.408375e-06,1.917846e-05
CUL7,0,8,3,2.998445e+00,9.196208e+01,2.061017e-06,9.993743e-06
G3BP2,0,25,2,1.939310e+00,4.984174e+02,9.989245e-04,3.000756e-03
COBRA1,0,24,3,2.996761e+00,9.270102e+01,3.338295e-05,8.234392e-05
DNM3,0,7,3,2.999005e+00,9.209742e+01,2.418149e-06,1.738304e-05
PTPN18,0,9,3,2.997370e+00,9.176838e+01,3.340496e-06,1.098561e-05
NBEA,0,7,4,3.997310e+00,6.592525e+01,9.819755e-07,1.356411e-06
DKKL1,0,4,4,3.998095e+00,6.530424e+01,5.119507e-07,1.078194e-06
BRPF3,0,15,3,2.997072e+00,9.220672e+01,1.200446e-05,2.818434e-05
SNX8,0,5,3,2.998607e+00,9.210766e+01,2.652914e-06,1.776628e-05
SNX12,0,5,3,2.998607e+00,9.209614e+01,2.478614e-06,1.733182e-05
ASAP1,0,36,3,2.997402e+00,9.298945e+01,5.938028e-05,8.942111e-05
CDON,0,6,3,2.998871e+00,9.176251e+01,9.453091e-07,7.781106e-06
DDX41,0,163,3,2.999006e+00,9.375169e+01,6.942180e-05,2.008686e-04
EVL,0,18,3,2.996440e+00,9.233214e+01,5.807849e-05,3.240650e-05
NCKIPSD,0,21,3,2.997395e+00,9.268490e+01,4.933064e-05,7.026279e-05
ARHGAP17,0,30,3,2.999189e+00,9.292143e+01,3.645324e-05,4.484761e-05
TMEM74B,0,1,4,3.997989e+00,6.402204e+01,9.495322e-08,4.798767e-07
PAG1,0,17,3,2.998042e+00,9.230477e+01,8.476789e-06,3.600567e-05
PCDHA7,0,2,4,3.998215e+00,6.446596e+01,2.742317e-07,6.879211e-07
TRIM39,0,48,3,2.997167e+00,9.290710e+01,1.971061e-05,4.498810e-05
MEPE,0,8,3,2.999129e+00,9.234109e+01,3.171298e-06,1.905606e-05
SHD,0,2,3,2.962069e+00,9.167194e+01,6.658682e-06,9.476271e-06
TULP4,0,4,4,3.997309e+00,6.648784e+01,7.383895e-07,2.226414e-06
PLSCR4,0,42,3,2.996742e+00,9.272138e+01,4.694321e-05,8.553959e-05
RTN4,0,47,3,2.997976e+00,9.289903e+01,2.950309e-05,5.742104e-05
SEPN1,0,5,3,2.998607e+00,9.216231e+01,2.428460e-06,1.811307e-05
CLK4,0,9,3,2.994942e+00,9.190723e+01,1.080224e-05,2.671186e-05
MAVS,0,19,3,2.988860e+00,9.214892e+01,1.488957e-04,1.284192e-04
PRX,0,7,3,2.997512e+00,9.179147e+01,2.681958e-06,1.027739e-05
DLGAP3,0,16,3,2.998980e+00,9.252455e+01,5.105820e-06,2.721036e-05
TSKS,0,4,3,2.998258e+00,9.201816e+01,2.166783e-06,1.697192e-05
NPVF,0,3,4,3.997982e+00,6.519546e+01,4.324033e-07,1.151657e-06
PDIA2,0,12,3,2.997590e+00,9.243072e+01,3.087956e-05,3.129708e-05
MICAL1,0,15,3,2.998117e+00,9.244601e+01,5.576194e-06,4.038491e-05
WNK2,0,6,3,2.997851e+00,9.217223e+01,3.030473e-06,1.810832e-05
SUV39H2,0,33,3,2.997244e+00,9.276039e+01,4.655462e-05,5.811220e-05
RIN3,0,13,3,2.999464e+00,9.244624e+01,3.334635e-06,1.891985e-05
DOK3,0,9,3,2.999224e+00,9.197461e+01,2.557077e-06,1.065304e-05
APOL5,0,7,3,2.999005e+00,9.226766e+01,2.949093e-06,1.876572e-05
GRIP2,0,15,3,2.999536e+00,9.221229e+01,2.736230e-06,1.719821e-05
MED25,0,40,3,2.999367e+00,9.226166e+01,8.195651e-06,2.593101e-05
CABLES2,0,4,4,3.994422e+00,6.608482e+01,1.882371e-06,2.122145e-06
FAM110A,0,19,3,2.996872e+00,9.268309e+01,5.380451e-05,5.557271e-05
TLN2,0,6,3,2.995862e+00,9.180664e+01,1.622651e-05,2.448662e-05
C20orf57,0,8,3,2.999129e+00,9.234109e+01,3.171298e-06,1.905606e-05
ZDHHC16,0,1,4,3.997989e+00,6.402204e+01,9.495322e-08,4.798767e-07
SHANK3,0,18,3,2.998064e+00,9.280760e+01,2.560405e-05,3.709652e-05
KIFC2,0,5,4,3.995466e+00,6.516430e+01,5.392906e-07,2.006737e-06
SCARF2,0,5,3,2.998607e+00,9.206341e+01,2.450884e-06,1.727377e-05
YTHDC1,0,19,3,2.999040e+00,9.137745e+01,3.354857e-05,2.375533e-05
CABLES1,0,17,3,2.998232e+00,9.226731e+01,1.301077e-05,2.821494e-05
ASB16,0,5,3,2.998607e+00,9.216231e+01,2.428460e-06,1.811307e-05
NEK8,0,10,3,2.998489e+00,9.226479e+01,7.672309e-06,2.733895e-05
NCKAP5,0,5,3,2.997304e+00,9.220610e+01,2.958399e-06,2.409857e-05
ABP1,0,45,3,2.989899e+00,9.222910e+01,9.870923e-04,2.132931e-05
AOC2,0,41,3,2.998152e+00,9.198294e+01,1.210398e-05,9.644925e-06
HDC,0,9,4,3.997424e+00,6.286130e+01,2.927190e-06,3.015142e-07
HNMT,0,7,4,3.997221e+00,6.241400e+01,2.735781e-06,2.027642e-07
MAOA,0,43,3,2.997582e+00,9.220775e+01,2.641968e-05,2.697094e-05
MAOB,0,45,3,2.997266e+00,9.235328e+01,3.604512e-04,3.429291e-05
MPO,0,7,4,3.997248e+00,6.256799e+01,2.723600e-06,1.939965e-07
ODC1,0,20,2,1.924242e+00,4.730114e+02,1.352037e-03,3.414681e-03
PNMT,0,7,4,3.997231e+00,6.279387e+01,2.763347e-06,2.038655e-07
SAT1,0,88,3,2.994382e+00,9.350362e+01,8.783636e-05,1.311630e-04
SRM,0,15,3,2.994110e+00,9.214322e+01,1.910373e-05,2.935635e-05
SULT1A2,0,8,4,3.996602e+00,6.308181e+01,2.894617e-06,4.495573e-07
SULT1A1,0,14,4,3.998611e+00,6.268037e+01,2.718344e-06,2.023591e-07
SULT1A3,0,12,4,3.997326e+00,6.462972e+01,2.996488e-06,9.527487e-07
EPX,0,9,4,3.997072e+00,6.512126e+01,3.433169e-06,1.345050e-06
AOC3,0,42,3,2.998196e+00,9.201219e+01,1.259321e-05,9.929028e-06
ZADH2,0,22,4,3.998805e+00,6.328752e+01,2.899710e-06,4.386953e-07
HRAS,0,78,2,1.961150e+00,4.485085e+02,1.654189e-02,7.658365e-03
MAP3K10,0,43,3,2.997906e+00,9.296580e+01,1.312589e-04,6.951760e-05
MED28,0,71,3,2.998385e+00,9.352567e+01,9.553124e-05,6.488454e-05
ABO,0,2,5,4.997428e+00,4.799509e+01,2.993542e-08,8.511859e-10
GRAMD3,0,6,4,3.997558e+00,6.264233e+01,4.553086e-07,3.991779e-07
TMEM79,0,13,4,3.997299e+00,6.299307e+01,5.055399e-06,2.806951e-07
ACAA1,0,29,3,2.998637e+00,9.184155e+01,1.751409e-05,1.922639e-05
ACADM,0,39,3,2.999155e+00,9.199847e+01,6.397350e-06,1.062046e-05
ACADS,0,32,3,2.998971e+00,9.183978e+01,5.522065e-06,1.016426e-05
ACADSB,0,37,3,2.997830e+00,9.195339e+01,8.318401e-05,2.128198e-05
ACOX1,0,31,3,2.998937e+00,9.184827e+01,5.441802e-06,1.019310e-05
AUH,0,25,3,2.998682e+00,9.168725e+01,4.903048e-06,9.966803e-06
HADHA,0,46,2,1.967062e+00,4.730169e+02,1.313707e-03,3.208538e-03
HADHB,0,48,3,2.998137e+00,9.285077e+01,1.510163e-05,6.206644e-05
HSD17B4,0,39,3,2.998024e+00,9.233312e+01,1.047117e-05,3.482612e-05
SOD1,0,55,3,2.998394e+00,9.256121e+01,3.568115e-04,5.455173e-05
SOD2,0,79,3,2.998967e+00,9.284131e+01,2.188322e-05,7.093387e-05
SOD3,0,42,4,3.999304e+00,6.468449e+01,1.051775e-06,9.585882e-07
ACOX2,0,12,4,3.998748e+00,6.272997e+01,4.443430e-07,3.832122e-07
ACAD10,0,32,3,2.998971e+00,9.183978e+01,5.522065e-06,1.016426e-05
ACAD11,0,33,3,2.999002e+00,9.194934e+01,6.028943e-06,1.063385e-05
ACACA,0,22,3,2.997173e+00,9.235460e+01,3.586861e-05,7.211354e-05
ARRB1,0,268,2,1.994346e+00,4.805062e+02,1.741877e-03,2.435426e-03
ILK,0,93,3,2.992463e+00,9.331995e+01,1.337144e-04,1.240048e-04
MCC,0,246,2,1.993832e+00,4.985014e+02,1.136134e-03,2.004914e-03
PRKAA1,0,96,2,1.984217e+00,4.420065e+02,2.648167e-03,3.501445e-03
PRKAA2,0,77,3,2.995966e+00,9.324431e+01,1.185988e-04,1.557819e-04
ATXN1,0,181,3,2.997754e+00,9.491460e+01,2.037913e-04,1.259936e-04
CAMK1,0,21,3,2.995102e+00,9.212086e+01,1.118724e-04,5.687453e-05
CIAO1,0,51,3,2.996019e+00,9.252861e+01,1.281493e-04,7.662117e-05
AKR1B10,0,1,4,3.997173e+00,6.213721e+01,1.381721e-07,1.294840e-07
CAMK1D,0,5,3,2.998933e+00,9.102468e+01,9.541465e-06,9.638958e-06
CAMK1G,0,4,3,2.998666e+00,9.101655e+01,9.371048e-06,9.505154e-06
ACACB,0,6,3,2.997370e+00,9.144632e+01,3.745800e-06,1.015666e-05
BCKDHA,0,8,4,3.999191e+00,6.233073e+01,2.803519e-07,1.155473e-07
BCKDHB,0,7,4,3.999439e+00,6.226664e+01,2.304311e-07,8.553972e-08
ECHDC2,0,15,3,2.997804e+00,9.160433e+01,4.401446e-06,9.843294e-06
USP50,0,20,3,2.984375e+00,9.198365e+01,3.914405e-05,2.849388e-05
SUMO4,0,76,3,2.995078e+00,9.290175e+01,1.080897e-04,2.185617e-04
ACADVL,0,7,3,2.998686e+00,9.168000e+01,1.623200e-06,9.592405e-06
CDH1,0,103,3,2.997710e+00,9.389282e+01,1.622810e-04,1.643893e-04
PA2G4,0,58,3,2.993680e+00,9.260302e+01,9.974579e-05,2.974867e-04
DENR,0,13,3,2.996390e+00,9.194842e+01,7.764387e-06,5.340822e-05
EIF4A3,0,296,3,2.997068e+00,9.438796e+01,1.569567e-04,7.180118e-04
ACAT1,0,20,3,2.997322e+00,9.216998e+01,6.900730e-06,3.193600e-05
ACAT2,0,28,3,2.996271e+00,9.235583e+01,3.820152e-05,8.219469e-05
MPG,0,36,3,2.998134e+00,9.245998e+01,2.116022e-05,6.226085e-05
OXCT1,0,31,3,2.998937e+00,9.195879e+01,5.133698e-06,1.044685e-05
OXCT2,0,29,3,2.998864e+00,9.182530e+01,5.023997e-06,1.008062e-05
AACS,0,23,3,2.998568e+00,9.178953e+01,4.333337e-06,9.631616e-06
HNF1A,0,56,3,2.996408e+00,9.279741e+01,7.550682e-05,1.493642e-04
VDAC1,0,115,3,2.995720e+00,9.354205e+01,2.579416e-04,4.279442e-04
CCNA1,0,63,3,2.996473e+00,9.290349e+01,6.874980e-05,1.362650e-04
ATG5,0,69,2,1.978041e+00,4.804405e+02,1.173089e-03,2.882108e-03
LNX1,0,141,3,2.994776e+00,9.448316e+01,2.851037e-04,1.854508e-04
ACCN1,0,5,4,3.994788e+00,6.252723e+01,8.049477e-07,2.334247e-07
ACCN2,0,7,3,2.996570e+00,9.166056e+01,3.424425e-06,2.114018e-05
ACCN3,0,10,3,2.998583e+00,9.191326e+01,1.734575e-05,2.274726e-05
STOML1,0,4,3,2.990975e+00,9.159870e+01,2.213184e-05,1.901039e-05
PICK1,0,44,3,2.999191e+00,9.259860e+01,1.161583e-05,1.875916e-05
ACHE,0,16,3,2.999360e+00,9.172781e+01,3.943266e-06,9.947777e-06
PAFAH1B1,0,20,3,2.999188e+00,9.191310e+01,1.783660e-05,2.751658e-05
PAFAH1B2,0,22,3,2.994849e+00,9.215460e+01,2.029289e-05,5.303724e-05
PAFAH1B3,0,40,3,2.997877e+00,9.290666e+01,1.715527e-05,3.920762e-05
PAFAH2,0,1,4,3.999360e+00,6.186281e+01,1.671552e-08,1.693851e-08
PLA2G7,0,4,3,2.996013e+00,9.178836e+01,7.265810e-06,2.296523e-05
COLQ,0,3,4,3.998934e+00,6.195921e+01,4.006021e-08,3.270308e-08
HAND1,0,24,3,2.998413e+00,9.208647e+01,1.311814e-05,4.499131e-05
ACLY,0,19,3,2.994846e+00,9.229193e+01,1.154145e-04,7.606517e-05
NME2,0,81,3,2.992704e+00,9.309883e+01,1.912269e-04,1.814675e-04
SREBF1,0,31,3,2.994391e+00,9.243413e+01,7.700868e-05,1.394812e-04
TFE3,0,47,3,2.995552e+00,9.271461e+01,1.072261e-04,1.241084e-04
VHL,0,251,3,2.994907e+00,9.530545e+01,2.930430e-04,3.297297e-04
BCAR3,0,43,2,1.964764e+00,4.804252e+02,1.184791e-03,3.076671e-03
TNFRSF10D,0,45,3,2.990399e+00,9.233800e+01,4.611060e-05,9.239061e-05
HGS,0,139,2,1.989100e+00,9.753917e+01,1.044596e-01,3.969015e-03
IKBKE,0,361,2,1.987403e+00,5.697781e+02,2.002908e-02,5.585000e-03
NME1-NME2,0,74,3,2.992768e+00,9.287433e+01,1.730499e-04,1.453819e-04
ACO1,0,6,3,2.999220e+00,9.164414e+01,8.883021e-07,6.178817e-06
PRKCA,0,324,2,1.995317e+00,4.985637e+02,1.531442e-03,1.674800e-03
ACR,0,3,4,3.999583e+00,6.214936e+01,1.092599e-07,5.723730e-08
SERPINA5,0,20,3,2.998749e+00,9.199669e+01,2.306178e-05,3.060756e-05
ZP2,0,4,4,3.998799e+00,6.524057e+01,3.416672e-07,1.196275e-06
ZP3,0,2,4,3.996700e+00,6.212258e+01,1.904992e-07,1.043558e-07
ACO2,0,10,3,2.999235e+00,6.649062e+01,2.086540e-05,1.085729e-05
RAC1,0,198,2,1.992348e+00,1.036663e+02,3.025812e-02,3.450956e-03
SCP2,0,8,4,3.997494e+00,6.584325e+01,8.076239e-07,1.189803e-06
SLC2A4,0,38,3,2.998020e+00,9.258658e+01,2.372894e-05,6.389983e-05
ACP1,0,27,3,2.996836e+00,9.233806e+01,1.757408e-05,6.782498e-05
FNBP1L,0,6,4,3.996746e+00,6.396003e+01,1.012167e-06,8.411009e-07
MRPL20,0,88,3,2.998546e+00,9.260403e+01,2.070804e-05,9.119026e-05
RFK,0,7,4,3.998674e+00,6.267984e+01,2.179932e-07,2.654443e-07
FLAD1,0,19,3,2.998815e+00,9.222810e+01,8.299705e-06,2.756402e-05
ACP2,0,27,4,3.998968e+00,6.432326e+01,8.274947e-07,9.382264e-07
ENTPD1,0,13,4,3.999567e+00,6.327153e+01,2.871232e-07,3.437989e-07
ENTPD2,0,12,4,3.999833e+00,6.284675e+01,4.871959e-08,5.823978e-08
ENTPD6,0,13,3,2.999539e+00,9.188874e+01,7.390235e-07,6.869257e-06
ENTPD3,0,12,4,3.999883e+00,6.278889e+01,4.886527e-07,6.114443e-08
ENTPD5,0,12,4,3.999453e+00,6.270311e+01,2.176718e-07,1.764880e-07
CDA,0,19,3,2.998594e+00,9.209943e+01,5.097302e-06,1.860377e-05
TK2,0,9,4,3.999844e+00,6.244354e+01,1.280121e-07,1.009796e-07
TYMS,0,27,3,2.998971e+00,9.208920e+01,3.224588e-05,4.010580e-05
GMPS,0,22,3,2.998535e+00,9.230555e+01,1.621918e-05,4.300385e-05
ENTPD4,0,11,4,3.999872e+00,6.254751e+01,1.324791e-07,1.026079e-07
AICDA,0,15,3,2.994288e+00,9.181855e+01,3.694636e-05,3.411634e-05
ACP5,0,11,4,3.996406e+00,6.527122e+01,1.225641e-06,2.250925e-06
PPP2CB,0,66,3,2.997465e+00,9.280772e+01,5.894313e-05,1.048779e-04
MAPK9,0,128,3,2.994835e+00,9.421941e+01,3.395254e-04,3.621954e-04
RPA2,0,78,3,2.996126e+00,9.325731e+01,8.202256e-05,1.477529e-04
SPP1,0,25,3,2.998446e+00,9.262312e+01,6.989566e-05,4.406098e-05
ZBTB16,0,105,3,2.996126e+00,9.384240e+01,1.745180e-04,2.733122e-04
TNFSF10,0,12,3,2.987254e+00,9.155011e+01,2.000535e-05,3.865468e-05
PDCD5,0,17,3,2.995296e+00,9.221175e+01,3.082182e-05,8.237002e-05
SNRNP40,0,167,3,2.999082e+00,9.364242e+01,6.485783e-05,1.942300e-04
C2orf18,0,14,4,3.997061e+00,6.337718e+01,7.211683e-07,4.709816e-07
ACPP,0,3,4,3.996135e+00,6.369949e+01,5.937997e-07,5.379112e-07
CCIN,0,1,4,3.998615e+00,6.303995e+01,1.296627e-07,1.859398e-07
RPS6KB1,0,54,3,2.997583e+00,9.331357e+01,1.423924e-04,1.221544e-04
S100A1,0,25,3,2.997114e+00,9.223775e+01,1.193838e-05,1.468873e-05
S100A4,0,27,3,2.995445e+00,9.238220e+01,2.019695e-05,4.502478e-05
SMTN,0,4,3,2.998758e+00,9.119992e+01,6.387402e-06,9.870347e-06
FSCN1,0,38,3,2.993515e+00,9.286491e+01,4.440056e-05,1.255762e-04
SPRR1A,0,1,4,3.998615e+00,6.303995e+01,1.296627e-07,1.859398e-07
SPTBN2,0,15,3,2.998518e+00,9.214813e+01,1.056738e-05,2.853606e-05
TAGLN,0,14,3,2.999666e+00,9.195241e+01,2.546137e-06,9.807684e-06
TJP1,0,78,3,2.997876e+00,9.334421e+01,5.445940e-05,1.152476e-04
TLN1,0,35,3,2.998187e+00,9.258892e+01,1.341184e-05,2.569747e-05
TMSB4X,0,36,3,2.997483e+00,9.310525e+01,2.246010e-05,6.255308e-05
TNNI1,0,7,3,2.999180e+00,9.127522e+01,7.721815e-06,9.215579e-06
TNNI3,0,29,3,2.998300e+00,9.213084e+01,3.874029e-05,4.376214e-05
TPM1,0,24,3,2.998617e+00,9.240704e+01,1.499446e-05,4.543574e-05
TPM3,0,56,3,2.997026e+00,9.305563e+01,5.243914e-05,1.168759e-04
TRAF3,0,53,3,2.995379e+00,9.279659e+01,1.072936e-04,1.118859e-04
TRIP6,0,123,3,2.994394e+00,9.410475e+01,1.671399e-04,1.653409e-04
TSC1,0,54,3,2.995704e+00,9.300586e+01,6.720561e-05,1.489780e-04
TTN,0,43,3,2.997416e+00,9.261798e+01,4.616232e-05,7.375794e-05
VASP,0,42,3,2.993636e+00,9.261702e+01,3.423724e-05,7.371512e-05
VCL,0,93,3,2.996684e+00,9.345681e+01,5.449331e-05,1.939564e-04
VIL1,0,6,3,2.994191e+00,9.206418e+01,4.478578e-06,1.842013e-05
VIM,0,256,2,1.994073e+00,4.985205e+02,1.552913e-03,2.162535e-03
DVL1L1,0,1,4,3.998615e+00,6.303995e+01,1.296627e-07,1.859398e-07
GAS7,0,23,3,2.998828e+00,9.216787e+01,6.836943e-06,3.010852e-05
FPGT,0,9,4,3.997273e+00,6.382882e+01,9.461044e-07,6.767172e-07
IQGAP1,0,47,3,2.995977e+00,9.307595e+01,5.909583e-05,1.722228e-04
HIP1R,0,9,3,2.994521e+00,9.186530e+01,7.879006e-06,2.606512e-05
TMSB4Y,0,3,3,2.988382e+00,9.189522e+01,3.694272e-06,1.757142e-05
CYTH1,0,17,3,2.999725e+00,9.204818e+01,2.649190e-06,1.005717e-05
PCYT1B,0,7,4,3.998002e+00,6.459064e+01,5.054757e-07,1.498215e-06
KIF23,0,56,3,2.997877e+00,9.288171e+01,5.880617e-05,1.044368e-04
MINPP1,0,1,4,3.998615e+00,6.303995e+01,1.296627e-07,1.859398e-07
USP6NL,0,5,3,2.998607e+00,9.197968e+01,2.149459e-06,1.666314e-05
HDAC4,0,108,2,1.985971e+00,4.420004e+02,3.041774e-03,3.741037e-03
AFAP1,0,9,3,2.999480e+00,9.198995e+01,1.855617e-06,9.450318e-06
SMURF2,0,103,2,1.979406e+00,3.520381e+02,2.540271e-02,5.236715e-03
MLPH,0,6,4,3.999535e+00,6.356177e+01,2.681355e-07,2.535273e-07
TRIM63,0,46,3,2.999200e+00,9.279656e+01,5.110342e-05,3.631950e-05
PPP1R9B,0,33,3,2.997601e+00,9.267874e+01,1.348462e-04,8.982798e-05
AJUBA,0,12,3,2.999419e+00,9.214725e+01,3.479963e-06,1.744727e-05
SCIN,0,6,3,2.990372e+00,9.210256e+01,7.996847e-06,4.455708e-05
NEXN,0,2,3,2.996517e+00,9.187964e+01,2.008819e-06,1.638560e-05
ACTA2,0,19,3,2.996720e+00,9.190787e+01,3.520690e-05,4.547911e-05
ACTN2,0,63,3,2.998960e+00,9.278512e+01,1.265488e-05,3.709799e-05
ACTB,0,299,3,2.994654e+00,9.643209e+01,6.133962e-04,6.157246e-04
ACTC1,0,40,3,2.991316e+00,9.249438e+01,8.444727e-05,6.263396e-05
ACTG1,0,87,2,1.965145e+00,5.487285e+02,2.331062e-03,5.536972e-03
ACTN4,0,55,3,2.997946e+00,9.323322e+01,3.692904e-05,1.169392e-04
ACTL6A,0,88,3,2.995512e+00,9.306704e+01,7.627818e-05,1.984747e-04
CAPZA1,0,31,3,2.995330e+00,9.244425e+01,5.405051e-05,1.457935e-04
CCT6A,0,33,3,2.996339e+00,9.262820e+01,5.409274e-05,8.516512e-05
CD4,0,108,2,1.963758e+00,9.841430e+01,1.267792e-01,8.335352e-03
RPA1,0,102,3,2.997792e+00,9.357857e+01,6.849564e-05,1.297729e-04
RPA3,0,44,3,2.995528e+00,9.269912e+01,4.965791e-05,8.817102e-05
RPL7,0,293,2,1.994829e+00,4.804622e+02,1.598934e-03,2.868804e-03
RPL7A,0,272,2,1.988851e+00,5.648596e+02,2.517794e-03,4.430235e-03
RPL11,0,310,2,1.995112e+00,4.804782e+02,1.618483e-03,2.850436e-03
RPL18,0,269,2,1.994367e+00,4.804573e+02,1.562012e-03,2.926611e-03
RPL22,0,183,2,1.991720e+00,4.804428e+02,1.527962e-03,3.188515e-03
RPLP0,0,241,2,1.993713e+00,4.804525e+02,1.538059e-03,3.009493e-03
RPLP1,0,219,2,1.993081e+00,4.804493e+02,1.539050e-03,3.070086e-03
RPS3A,0,297,2,1.994898e+00,4.804833e+02,1.714188e-03,2.893671e-03
RPS4X,0,256,2,1.994081e+00,4.804588e+02,1.517148e-03,2.889125e-03
RPS7,0,284,2,1.994665e+00,4.804701e+02,1.540932e-03,2.826402e-03
RPS8,0,283,2,1.989285e+00,5.648573e+02,2.566053e-03,4.431392e-03
RPS9,0,295,2,1.994864e+00,4.804588e+02,1.620606e-03,2.931744e-03
RPS10,0,151,2,1.989966e+00,4.804395e+02,1.431112e-03,3.108608e-03
RPS12,0,172,2,1.991191e+00,4.804303e+02,1.477607e-03,3.220205e-03
RPS13,0,280,2,1.989170e+00,5.648579e+02,2.549811e-03,4.441614e-03
RPS18,0,226,2,1.993296e+00,4.804377e+02,1.569227e-03,3.151149e-03
RPS19,0,147,2,1.989693e+00,4.804367e+02,1.441929e-03,3.143880e-03
RPS24,0,173,2,1.982472e+00,5.648320e+02,2.441831e-03,5.175946e-03
RPS27A,0,252,2,1.987975e+00,5.450488e+02,2.816662e-03,4.477556e-03
S100A11,0,10,3,2.998446e+00,9.191186e+01,9.636688e-06,2.919243e-05
SCN10A,0,2,4,3.995858e+00,6.390548e+01,2.034187e-07,1.236410e-06
SMARCA2,0,87,3,2.995708e+00,9.320689e+01,2.643520e-04,2.199051e-04
SMARCA4,0,130,3,2.996827e+00,9.395460e+01,2.052244e-04,2.897748e-04
SMARCB1,0,118,3,2.997292e+00,9.379123e+01,3.456284e-04,2.196374e-04
SMARCC1,0,110,3,2.997540e+00,9.386967e+01,1.244636e-04,2.478393e-04
SMARCC2,0,107,3,2.998110e+00,9.368632e+01,1.006335e-04,2.064757e-04
SMARCD1,0,69,3,2.995832e+00,9.285614e+01,8.000405e-05,1.690206e-04
SMARCD2,0,48,3,2.997404e+00,9.278974e+01,4.912010e-05,1.261176e-04
SMARCD3,0,36,3,2.998358e+00,9.247545e+01,3.025811e-05,7.850902e-05
SMARCE1,0,100,3,2.996896e+00,9.390839e+01,2.013949e-04,1.797420e-04
SSRP1,0,204,3,2.995118e+00,9.406737e+01,4.272365e-04,7.476580e-04
STAU1,0,49,3,2.995138e+00,9.269206e+01,1.518941e-04,2.311779e-04
STX4,0,48,3,2.998040e+00,9.237048e+01,2.435392e-05,2.011727e-05
SVIL,0,21,3,2.996407e+00,9.250844e+01,1.627603e-05,9.971271e-05
SYN1,0,41,3,2.997145e+00,9.304841e+01,4.486676e-05,1.099819e-04
SYN2,0,16,3,2.997953e+00,9.216413e+01,5.571415e-06,3.728010e-05
TCP1,0,146,3,2.995130e+00,9.321219e+01,1.359246e-04,6.787022e-04
TGM2,0,51,3,2.991039e+00,9.307627e+01,2.206792e-04,1.992601e-04
TLE1,0,114,3,2.993126e+00,9.369185e+01,1.871081e-03,2.451753e-04
TNNI2,0,12,3,2.996954e+00,9.193892e+01,3.440961e-05,2.968599e-05
TOP2B,0,56,3,2.995373e+00,9.285119e+01,1.049200e-04,1.803777e-04
TPM2,0,14,3,2.998707e+00,9.236506e+01,9.775031e-06,3.396216e-05
CCT3,0,47,3,2.997270e+00,9.299257e+01,5.101599e-05,9.249827e-05
TUBA4A,0,115,3,2.996669e+00,9.449530e+01,1.290671e-04,2.170584e-04
UBA52,0,235,2,1.987105e+00,5.450470e+02,2.804323e-03,4.631979e-03
UBB,0,183,2,1.991720e+00,4.730963e+02,1.641067e-03,2.613840e-03
UBC,0,334,2,1.995464e+00,4.731652e+02,2.059395e-03,2.009837e-03
VCP,0,87,3,2.995217e+00,9.346228e+01,1.301972e-04,2.635015e-04
VDAC2,0,74,3,2.994848e+00,9.289544e+01,2.345984e-04,3.829218e-04
VDAC3,0,75,3,2.994746e+00,9.292618e+01,2.348675e-04,3.966897e-04
EZR,0,87,2,1.982584e+00,4.730491e+02,1.407896e-03,3.040506e-03
VSNL1,0,8,4,3.995444e+00,6.558031e+01,9.342795e-07,1.848614e-06
TUBA1A,0,231,2,1.993441e+00,4.804740e+02,1.566885e-03,2.840758e-03
AIMP2,0,52,3,2.995945e+00,9.293899e+01,4.486388e-05,1.019418e-04
YEATS4,0,33,3,2.996581e+00,9.230102e+01,1.523657e-05,6.724910e-05
ARID1A,0,51,3,2.997220e+00,9.258172e+01,6.372004e-05,1.377500e-04
TRRAP,0,75,3,2.997489e+00,9.288224e+01,1.069190e-04,1.287382e-04
HIST1H2BG,0,25,2,1.939394e+00,3.963077e+02,5.677877e-03,4.516718e-03
HIST1H2BF,0,23,2,1.934124e+00,3.963068e+02,5.677182e-03,4.538291e-03
HIST1H2BE,0,92,2,1.983531e+00,3.963305e+02,5.905321e-03,4.206806e-03
HIST1H2BI,0,23,2,1.934124e+00,3.963068e+02,5.677182e-03,4.538291e-03
HIST1H2BC,0,24,2,1.936869e+00,3.963072e+02,5.677465e-03,4.527344e-03
NSMAF,0,14,2,1.891775e+00,4.730073e+02,1.291223e-03,3.427219e-03
RUVBL1,0,141,2,1.978494e+00,5.487413e+02,2.432953e-03,5.065209e-03
DYNLL1,0,97,3,2.996717e+00,9.347657e+01,1.402977e-04,1.833951e-04
EIF3B,0,87,3,2.995453e+00,9.300332e+01,2.309356e-04,3.839930e-04
EIF3C,0,91,3,2.995646e+00,9.333886e+01,2.341244e-04,3.793989e-04
EIF3D,0,92,3,2.995192e+00,9.342286e+01,2.449623e-04,4.348607e-04
EIF3I,0,98,3,2.995041e+00,9.336496e+01,2.564905e-04,4.399744e-04
CPNE1,0,18,3,2.996774e+00,9.222000e+01,4.554128e-05,3.957025e-05
MBD2,0,42,3,2.997615e+00,9.232468e+01,4.221649e-05,1.034634e-04
